id,city_area,city_name,state_name,country_name,zipcode,created_by
1481,Bhimpore,Surat,Gujarat,India,394550,1
1482,Bilvan,Surat,Gujarat,India,394445,1
1483,Bombay Market,Surat,Gujarat,India,395010,1
1484,Bonandh,Surat,Gujarat,India,394230,1
1485,Boria,Surat,Gujarat,India,394430,1
1486,Boridra,Surat,Gujarat,India,394125,1
1487,Borsad,Surat,Gujarat,India,394110,1
1488,Budia,Surat,Gujarat,India,394210,1
1489,Bundha,Surat,Gujarat,India,394440,1
1490,Chavda,Surat,Gujarat,India,394445,1
1491,Chhapra Bhatha,Surat,Gujarat,India,394107,1
1492,Chimipatal,Surat,Gujarat,India,394445,1
1493,Chitalda,Surat,Gujarat,India,394440,1
1494,Chokhvada,Surat,Gujarat,India,394445,1
1495,Choramba,Surat,Gujarat,India,394440,1
1496,Dabholi,Surat,Gujarat,India,395004,1
1497,Damka,Surat,Gujarat,India,394517,1
1498,Dandi,Surat,Gujarat,India,394540,1
1499,Deladva,Surat,Gujarat,India,394210,1
1500,Delasa,Surat,Gujarat,India,394530,1
1501,Devadh,Surat,Gujarat,India,394210,1
1502,Devadh,Surat,Gujarat,India,394440,1
1503,Dhamdod,Surat,Gujarat,India,394125,1
1504,Dholikui,Surat,Gujarat,India,394430,1
1505,Dhrampur,Surat,Gujarat,India,394110,1
1506,Dihen,Surat,Gujarat,India,395005,1
1507,Dindoli,Surat,Gujarat,India,394210,1
1508,Dinod,Surat,Gujarat,India,394125,1
1509,Dumas,Surat,Gujarat,India,394550,1
1510,Dumasgam,Surat,Gujarat,India,394550,1
1511,Dungri,Surat,Gujarat,India,394110,1
1512,Eklera,Surat,Gujarat,India,394230,1
1513,Erthan,Surat,Gujarat,India,394540,1
1514,Fulpada,Surat,Gujarat,India,395008,1
1515,G.I.P.C.L.,Surat,Gujarat,India,394110,1
1516,Gabheni,Surat,Gujarat,India,394230,1
1517,Gavier,Surat,Gujarat,India,395007,1
1518,Ghanavad,Surat,Gujarat,India,394445,1
1519,Gijram,Surat,Gujarat,India,394410,1
1520,Godadara,Surat,Gujarat,India,395012,1
1521,Godbar,Surat,Gujarat,India,394440,1
1522,Gopipura,Surat,Gujarat,India,395001,1
1523,Gotalawadi,Surat,Gujarat,India,395004,1
1524,Gothan,Surat,Gujarat,India,394130,1
1525,Govt. Medical College,Surat,Gujarat,India,395001,1
1526,Hajira,Surat,Gujarat,India,394270,1
1527,Harsani,Surat,Gujarat,India,394421,1
1528,Hathoda,Surat,Gujarat,India,394405,1
1529,Hathuran,Surat,Gujarat,India,394125,1
1530,Ichhapore,Surat,Gujarat,India,394510,1
1531,Inderpura,Surat,Gujarat,India,395002,1
1532,Isanpur,Surat,Gujarat,India,394430,1
1533,Ishanpore,Surat,Gujarat,India,394540,1
1534,Jhampa,Surat,Gujarat,India,395003,1
1535,Kachholi,Surat,Gujarat,India,394235,1
1536,Kadrama,Surat,Gujarat,India,394540,1
1537,Kafleta,Surat,Gujarat,India,394235,1
1538,Kamroli,Surat,Gujarat,India,394540,1
1539,Kanakpur,Surat,Gujarat,India,394230,1
1540,Kansad,Surat,Gujarat,India,394230,1
1541,Kantva,Surat,Gujarat,India,394405,1
1542,Karanj,Surat,Gujarat,India,394530,1
1543,Karanj,Surat,Gujarat,India,394110,1
1544,Karmala,Surat,Gujarat,India,394130,1
1545,Katargam GIDC,Surat,Gujarat,India,395004,1
1546,Katargam,Surat,Gujarat,India,395004,1
1547,Kawas,Surat,Gujarat,India,394510,1
1548,Keori,Surat,Gujarat,India,394445,1
1549,Khajod,Surat,Gujarat,India,395007,1
1550,Kharvasa,Surat,Gujarat,India,394210,1
1551,Khatodara,Surat,Gujarat,India,395002,1
1552,Khota Rampura,Surat,Gujarat,India,394445,1
1553,Kim Char Rasta,Surat,Gujarat,India,394111,1
1554,Kim,Surat,Gujarat,India,394110,1
1555,Koba,Surat,Gujarat,India,394540,1
1556,Kosad,Surat,Gujarat,India,394107,1
1557,Kosadi,Surat,Gujarat,India,394405,1
1558,Kosam,Surat,Gujarat,India,394520,1
1559,Kosamba Bazar,Surat,Gujarat,India,394120,1
1560,Kosamba,Surat,Gujarat,India,394120,1
1561,Kosmada,Surat,Gujarat,India,395006,1
1562,Kothwa,Surat,Gujarat,India,394110,1
1563,Kribhconagar,Surat,Gujarat,India,394515,1
1564,Kudiana,Surat,Gujarat,India,394540,1
1565,Kumbharia,Surat,Gujarat,India,395010,1
1566,Kunvarda,Surat,Gujarat,India,394120,1
1567,Lajpore,Surat,Gujarat,India,394235,1
1568,Laskana,Surat,Gujarat,India,395006,1
1569,Lavachha,Surat,Gujarat,India,394540,1
1570,Lavet,Surat,Gujarat,India,394430,1
1571,Limbada,Surat,Gujarat,India,394405,1
1572,Limbayat,Surat,Gujarat,India,395012,1
1573,Limodra,Surat,Gujarat,India,394110,1
1574,Lingad,Surat,Gujarat,India,394230,1
1575,Luharvad,Surat,Gujarat,India,394440,1
1576,Luvara,Surat,Gujarat,India,394405,1
1577,Madan Boria,Surat,Gujarat,India,394440,1
1578,Madhar,Surat,Gujarat,India,394130,1
1579,Magdalla,Surat,Gujarat,India,395007,1
1580,Mahidharpura,Surat,Gujarat,India,395003,1
1581,Mahuvej,Surat,Gujarat,India,394125,1
1582,Maldha,Surat,Gujarat,India,394440,1
1583,Mandroi,Surat,Gujarat,India,394540,1
1584,Masma,Surat,Gujarat,India,394540,1
1585,Mohamedpur,Surat,Gujarat,India,394540,1
1586,Mor,Surat,Gujarat,India,394530,1
1587,Mora Surat,Surat,Gujarat,India,394517,1
1588,Morthana,Surat,Gujarat,India,394130,1
1589,Mosali,Surat,Gujarat,India,394421,1
1590,Mota Borsara,Surat,Gujarat,India,394110,1
1591,Mota Miya Mangrol,Surat,Gujarat,India,394410,1
1592,Mota Varachha,Surat,Gujarat,India,394101,1
1593,Motived,Surat,Gujarat,India,395004,1
1594,Muglisara,Surat,Gujarat,India,395003,1
1595,Mulad,Surat,Gujarat,India,394110,1
1596,Nandav,Surat,Gujarat,India,394125,1
1597,Nandniketan,Surat,Gujarat,India,394270,1
1598,Nandola,Surat,Gujarat,India,394430,1
1599,Nani Naroli,Surat,Gujarat,India,394110,1
1600,Nanpura,Surat,Gujarat,India,395001,1
1601,Narthan,Surat,Gujarat,India,395005,1
1602,Nasarpur,Surat,Gujarat,India,394440,1
1603,Navyug College,Surat,Gujarat,India,395009,1
1604,Nawabwadi,Surat,Gujarat,India,395003,1
1605,Nogama,Surat,Gujarat,India,394405,1
1606,Olpad,Surat,Gujarat,India,394540,1
1607,Ongc Nagar,Surat,Gujarat,India,394518,1
1608,Orma,Surat,Gujarat,India,394540,1
1609,Pal Bhatha,Surat,Gujarat,India,394510,1
1610,Palanpur Nd,Surat,Gujarat,India,395009,1
1611,Pandesara,Surat,Gujarat,India,394221,1
1612,Panjroli,Surat,Gujarat,India,394120,1
1613,Pardi Bhadol,Surat,Gujarat,India,394540,1
1614,Paria,Surat,Gujarat,India,394130,1
1615,Parvat,Surat,Gujarat,India,395012,1
1616,Parvat Patia,Surat,Gujarat,India,395010,1
1617,Pasodara,Surat,Gujarat,India,395006,1
1618,Pinjrat,Surat,Gujarat,India,395005,1
1619,Piplod Surat,Surat,Gujarat,India,395007,1
1620,Pipodara,Surat,Gujarat,India,394110,1
1621,Popda,Surat,Gujarat,India,394235,1
1622,Puna Kumbharia,Surat,Gujarat,India,395011,1
1623,Ramnagar Surat,Surat,Gujarat,India,395009,1
1624,Rander,Surat,Gujarat,India,395005,1
1625,Rustampura Surat,Surat,Gujarat,India,395002,1
1626,Sachin G.I.D.C.,Surat,Gujarat,India,394230,1
1627,Sachin R.S.,Surat,Gujarat,India,394230,1
1628,Sachin,Surat,Gujarat,India,394230,1
1629,Sagrampura Putli,Surat,Gujarat,India,395002,1
1630,Sandhier,Surat,Gujarat,India,394130,1
1631,Sania Hemad,Surat,Gujarat,India,395006,1
1632,Sania Kande,Surat,Gujarat,India,394210,1
1633,Saras,Surat,Gujarat,India,394540,1
1634,Sarda,Surat,Gujarat,India,394445,1
1635,Saroli,Surat,Gujarat,India,394520,1
1636,Saroli,Surat,Gujarat,India,395010,1
1637,Sarthana,Surat,Gujarat,India,395013,1
1638,Sarvan Fokdi,Surat,Gujarat,India,394445,1
1639,Sava,Surat,Gujarat,India,394120,1
1640,Sayan,Surat,Gujarat,India,394130,1
1641,Segva,Surat,Gujarat,India,394130,1
1642,Segva Chhama,Surat,Gujarat,India,395005,1
1643,Selut,Surat,Gujarat,India,395005,1
1644,Shah,Surat,Gujarat,India,394421,1
1645,Sherdi,Surat,Gujarat,India,394520,1
1646,Simodra,Surat,Gujarat,India,394405,1
1647,Singanpore,Surat,Gujarat,India,395004,1
1648,Sithan,Surat,Gujarat,India,394130,1
1649,Siyalaj,Surat,Gujarat,India,394110,1
1650,Sondla Khara,Surat,Gujarat,India,394540,1
1651,Sonsak,Surat,Gujarat,India,394540,1
1652,Surat City,Surat,Gujarat,India,395003,1
1653,Surat,Surat,Gujarat,India,395003,1
1654,Surat RS,Surat,Gujarat,India,395003,1
1655,Surat Textile Market,Surat,Gujarat,India,395002,1
1656,Suvali,Surat,Gujarat,India,394517,1
1657,Svr College,Surat,Gujarat,India,395007,1
1658,Syadla,Surat,Gujarat,India,394130,1
1659,Takarma,Surat,Gujarat,India,394540,1
1660,Talangpur,Surat,Gujarat,India,394230,1
1661,Tarapur,Surat,Gujarat,India,394440,1
1662,Udharia,Surat,Gujarat,India,394440,1
1663,Udhna,Surat,Gujarat,India,394210,1
1664,Udhnagam,Surat,Gujarat,India,394210,1
1665,Umarda,Surat,Gujarat,India,394445,1
1666,Umargot,Surat,Gujarat,India,394445,1
1667,Umarpada,Surat,Gujarat,India,394445,1
1668,Umarzar,Surat,Gujarat,India,394440,1
1669,Umber,Surat,Gujarat,India,394230,1
1670,Umra,Surat,Gujarat,India,394130,1
1671,Umra,Surat,Gujarat,India,395007,1
1672,Un,Surat,Gujarat,India,394210,1
1673,Utran,Surat,Gujarat,India,394105,1
1674,Utran Power House,Surat,Gujarat,India,394105,1
1675,Vad,Surat,Gujarat,India,394440,1
1676,Vadi,Surat,Gujarat,India,394440,1
1677,Vadod,Surat,Gujarat,India,394540,1
1678,Vadoli,Surat,Gujarat,India,394110,1
1679,Vadpada,Surat,Gujarat,India,394445,1
1680,Vahar,Surat,Gujarat,India,394440,1
1681,Valak,Surat,Gujarat,India,395006,1
1682,Vankal,Surat,Gujarat,India,394430,1
1683,Vanz,Surat,Gujarat,India,394230,1
1684,Varachha Road,Surat,Gujarat,India,395006,1
1685,Varachhali,Surat,Gujarat,India,395006,1
1686,Varethi,Surat,Gujarat,India,394110,1
1687,Variav,Surat,Gujarat,India,394520,1
1688,Variavi Bhagal,Surat,Gujarat,India,395003,1
1689,Vasava,Surat,Gujarat,India,394517,1
1690,Vasravi,Surat,Gujarat,India,394421,1
1691,Vasta Devdi Road,Surat,Gujarat,India,395004,1
1692,Veer Narmad South Gujarat University,Surat,Gujarat,India,395007,1
1693,Vektana,Surat,Gujarat,India,394230,1
1694,Velachha,Surat,Gujarat,India,394405,1
1695,Verakui,Surat,Gujarat,India,394430,1
1696,Vesu,Surat,Gujarat,India,395007,1
1697,Vihara,Surat,Gujarat,India,394540,1
1698,Zankhvav,Surat,Gujarat,India,394440,1
1699,Achhod,Vadodara,Gujarat,India,392110,1
1700,Angareshwar,Vadodara,Gujarat,India,392030,1
1701,Ankleshwar IE,Vadodara,Gujarat,India,393002,1
1702,Arethi,Vadodara,Gujarat,India,393130,1
1703,Bhalod Vadodara,Vadodara,Gujarat,India,393105,1
1704,Bhersam,Vadodara,Gujarat,India,392012,1
1705,Chikda,Vadodara,Gujarat,India,393041,1
1706,Dabha,Vadodara,Gujarat,India,392150,1
1707,Haldarva,Vadodara,Gujarat,India,392220,1
1708,Jambusar Bazar,Vadodara,Gujarat,India,392150,1
1709,Koliad,Vadodara,Gujarat,India,392220,1
1710,Koral,Vadodara,Gujarat,India,393105,1
1711,Kothia,Vadodara,Gujarat,India,392140,1
1712,Lilod,Vadodara,Gujarat,India,393105,1
1713,Manad,Vadodara,Gujarat,India,392130,1
1714,Manubar,Vadodara,Gujarat,India,392160,1
1715,Matroj,Vadodara,Gujarat,India,392220,1
1716,Mesrad,Vadodara,Gujarat,India,392220,1
1717,Oz,Vadodara,Gujarat,India,393105,1
1718,Pachhiapura,Vadodara,Gujarat,India,392220,1
1719,Pursa,Vadodara,Gujarat,India,392110,1
1720,Rarod,Vadodara,Gujarat,India,393105,1
1721,Ropa,Vadodara,Gujarat,India,393105,1
1722,Samoj,Vadodara,Gujarat,India,392180,1
1723,Samor,Vadodara,Gujarat,India,393010,1
1724,Sansrod,Vadodara,Gujarat,India,392220,1
1725,Saring,Vadodara,Gujarat,India,392220,1
1726,Sayar,Vadodara,Gujarat,India,393105,1
1727,Segva,Vadodara,Gujarat,India,392210,1
1728,Sherpura,Vadodara,Gujarat,India,392015,1
1729,Vachchhesar,Vadodara,Gujarat,India,388710,1
1730,Achisara,Vadodara,Gujarat,India,391250,1
1731,Agar,Vadodara,Gujarat,India,391121,1
1732,Ajwa Road,Vadodara,Gujarat,India,390019,1
1733,Akakheda,Vadodara,Gujarat,India,391145,1
1734,Akona,Vadodara,Gujarat,India,391150,1
1735,Alhadpura,Vadodara,Gujarat,India,391135,1
1736,Amaliyara,Vadodara,Gujarat,India,390022,1
1737,Ambadungar,Vadodara,Gujarat,India,391175,1
1738,Ambala,Vadodara,Gujarat,India,391165,1
1739,Ambali,Vadodara,Gujarat,India,391115,1
1740,Ambapura,Vadodara,Gujarat,India,391145,1
1741,Amodar,Vadodara,Gujarat,India,390019,1
1742,Amroli,Vadodara,Gujarat,India,391150,1
1743,Anandi,Vadodara,Gujarat,India,391110,1
1744,Anguthan,Vadodara,Gujarat,India,391107,1
1745,Aniyadri,Vadodara,Gujarat,India,391160,1
1746,Ankhol,Vadodara,Gujarat,India,390019,1
1747,Asar,Vadodara,Gujarat,India,391168,1
1748,Athadungri,Vadodara,Gujarat,India,391170,1
1749,Athavali,Vadodara,Gujarat,India,391140,1
1750,Avakhal,Vadodara,Gujarat,India,391250,1
1751,Bahadarpur Vadodara,Vadodara,Gujarat,India,391125,1
1752,Bakrol,Vadodara,Gujarat,India,390019,1
1753,Bamroli,Vadodara,Gujarat,India,391125,1
1754,Bangapura,Vadodara,Gujarat,India,391145,1
1755,Bar,Vadodara,Gujarat,India,391160,1
1756,Baranpura,Vadodara,Gujarat,India,390001,1
1757,Baravad,Vadodara,Gujarat,India,391160,1
1758,Barkal,Vadodara,Gujarat,India,391105,1
1759,Baroli,Vadodara,Gujarat,India,391150,1
1760,Bavaria,Vadodara,Gujarat,India,391250,1
1761,Bedia,Vadodara,Gujarat,India,391168,1
1762,Bhaka,Vadodara,Gujarat,India,391152,1
1763,Bhanpur,Vadodara,Gujarat,India,391160,1
1764,Bharvada,Vadodara,Gujarat,India,391150,1
1765,Bhatpur,Vadodara,Gujarat,India,391130,1
1766,Bhensavali,Vadodara,Gujarat,India,391160,1
1767,Bhikhapur,Vadodara,Gujarat,India,391160,1
1768,Bhilapur,Vadodara,Gujarat,India,391107,1
1769,Bhilodia,Vadodara,Gujarat,India,391110,1
1770,Bhilpur,Vadodara,Gujarat,India,391160,1
1771,Bhindol,Vadodara,Gujarat,India,391135,1
1772,Bhorda,Vadodara,Gujarat,India,391165,1
1773,Bhumaswada,Vadodara,Gujarat,India,391168,1
1774,Bithli,Vadodara,Gujarat,India,391105,1
1775,Bodeli,Vadodara,Gujarat,India,391135,1
1776,Borbar,Vadodara,Gujarat,India,391107,1
1777,Bordha,Vadodara,Gujarat,India,391135,1
1778,Bortalav,Vadodara,Gujarat,India,391145,1
1779,Chalamali,Vadodara,Gujarat,India,391140,1
1780,Chametha,Vadodara,Gujarat,India,391150,1
1781,Chandod,Vadodara,Gujarat,India,391105,1
1782,Chanvada,Vadodara,Gujarat,India,391110,1
1783,Chhanbhoi,Vadodara,Gujarat,India,391250,1
1784,Chhatrali,Vadodara,Gujarat,India,391135,1
1785,Chhota udepur,Vadodara,Gujarat,India,391165,1
1786,Chhuchhapura,Vadodara,Gujarat,India,391125,1
1787,Chikhodara,Vadodara,Gujarat,India,390009,1
1788,Chisadiya,Vadodara,Gujarat,India,391165,1
1789,Chorngala,Vadodara,Gujarat,India,391130,1
1790,Chudel,Vadodara,Gujarat,India,391160,1
1791,Dabhoi,Vadodara,Gujarat,India,391110,1
1792,Dabhoi R.S.,Vadodara,Gujarat,India,391110,1
1793,Dabhoi Vadodari Bhagol,Vadodara,Gujarat,India,391110,1
1794,Dani,Vadodara,Gujarat,India,391152,1
1795,Danteshwar,Vadodara,Gujarat,India,390004,1
1796,Dena,Vadodara,Gujarat,India,390022,1
1797,Deroli,Vadodara,Gujarat,India,391250,1
1798,Deroli,Vadodara,Gujarat,India,391130,1
1799,Devalia,Vadodara,Gujarat,India,391160,1
1800,Dhamasiya,Vadodara,Gujarat,India,391150,1
1801,Dhandhoda,Vadodara,Gujarat,India,391165,1
1802,Dhaniavi,Vadodara,Gujarat,India,390014,1
1803,Dharmpuri,Vadodara,Gujarat,India,391110,1
1804,Dharsimel,Vadodara,Gujarat,India,391150,1
1805,Dholar,Vadodara,Gujarat,India,391107,1
1806,Dholi Simal,Vadodara,Gujarat,India,391165,1
1807,Diver,Vadodara,Gujarat,India,391250,1
1808,Dolaria,Vadodara,Gujarat,India,391165,1
1809,Dormar,Vadodara,Gujarat,India,391125,1
1810,Dugdha,Vadodara,Gujarat,India,391150,1
1811,Dumali,Vadodara,Gujarat,India,391160,1
1812,Dungargam,Vadodara,Gujarat,India,391168,1
1813,Dungarvant,Vadodara,Gujarat,India,391160,1
1814,Ekalbara,Vadodara,Gujarat,India,391165,1
1815,Fanta,Vadodara,Gujarat,India,391125,1
1816,Fartikui,Vadodara,Gujarat,India,391107,1
1817,Fatepura Vadodara,Vadodara,Gujarat,India,390006,1
1818,Ferkuva,Vadodara,Gujarat,India,391135,1
1819,Gadhboriad,Vadodara,Gujarat,India,391152,1
1820,Garda,Vadodara,Gujarat,India,391145,1
1821,Ghantoli,Vadodara,Gujarat,India,391150,1
1822,Ghelawant,Vadodara,Gujarat,India,391165,1
1823,Gola Gamdi,Vadodara,Gujarat,India,391125,1
1824,Goyawant,Vadodara,Gujarat,India,391150,1
1825,Gundicha,Vadodara,Gujarat,India,391145,1
1826,Handod,Vadodara,Gujarat,India,391145,1
1827,Harakhapur,Vadodara,Gujarat,India,391160,1
1828,Hareshwar,Vadodara,Gujarat,India,391125,1
1829,Haripura,Vadodara,Gujarat,India,391150,1
1830,Harni,Vadodara,Gujarat,India,390022,1
1831,Harni Colony,Vadodara,Gujarat,India,390022,1
1832,Indral,Vadodara,Gujarat,India,391130,1
1833,Jabugam,Vadodara,Gujarat,India,391155,1
1834,Jakshi,Vadodara,Gujarat,India,391150,1
1835,Jaloda,Vadodara,Gujarat,India,391160,1
1836,Jamba,Vadodara,Gujarat,India,391160,1
1837,Jambua,Vadodara,Gujarat,India,390014,1
1838,Jamli,Vadodara,Gujarat,India,391152,1
1839,Jemalgadh,Vadodara,Gujarat,India,391150,1
1840,Jojwa R.S.,Vadodara,Gujarat,India,391125,1
1841,Kadachhala,Vadodara,Gujarat,India,391140,1
1842,Kadadhara,Vadodara,Gujarat,India,391107,1
1843,Kadipani,Vadodara,Gujarat,India,391175,1
1844,Kadvad,Vadodara,Gujarat,India,391160,1
1845,Kalarani,Vadodara,Gujarat,India,391135,1
1846,Kaledia,Vadodara,Gujarat,India,391150,1
1847,Kalidoli,Vadodara,Gujarat,India,391140,1
1848,Kaliyapura,Vadodara,Gujarat,India,391150,1
1849,Kanalva,Vadodara,Gujarat,India,391168,1
1850,Kanda,Vadodara,Gujarat,India,391160,1
1851,Kanjetha,Vadodara,Gujarat,India,391115,1
1852,Kanteshwar,Vadodara,Gujarat,India,391125,1
1853,Kapurai,Vadodara,Gujarat,India,390004,1
1854,Karali,Vadodara,Gujarat,India,391135,1
1855,Karalipura,Vadodara,Gujarat,India,391110,1
1856,Karanjwant,Vadodara,Gujarat,India,391168,1
1857,Karelibaug,Vadodara,Gujarat,India,390018,1
1858,Karnali,Vadodara,Gujarat,India,391105,1
1859,Karnet,Vadodara,Gujarat,India,391110,1
1860,Kavitha,Vadodara,Gujarat,India,391125,1
1861,Kawant,Vadodara,Gujarat,India,391170,1
1862,Kelanpur,Vadodara,Gujarat,India,390004,1
1863,Khadkhad,Vadodara,Gujarat,India,391165,1
1864,Khanderao Market,Vadodara,Gujarat,India,390001,1
1865,Khapariya,Vadodara,Gujarat,India,391150,1
1866,Kharmada,Vadodara,Gujarat,India,391152,1
1867,Khatiawant,Vadodara,Gujarat,India,391168,1
1868,Khunvad,Vadodara,Gujarat,India,391130,1
1869,Kikavada,Vadodara,Gujarat,India,391160,1
1870,Kohivav,Vadodara,Gujarat,India,391160,1
1871,Kolamba,Vadodara,Gujarat,India,391152,1
1872,Kosindra,Vadodara,Gujarat,India,391140,1
1873,Kukad,Vadodara,Gujarat,India,391110,1
1874,Kukarda,Vadodara,Gujarat,India,391150,1
1875,Kukas,Vadodara,Gujarat,India,391250,1
1876,Kumetha,Vadodara,Gujarat,India,390019,1
1877,Kundal,Vadodara,Gujarat,India,391165,1
1878,Kundhela,Vadodara,Gujarat,India,391107,1
1879,Lachharas,Vadodara,Gujarat,India,391130,1
1880,Ladod,Vadodara,Gujarat,India,391135,1
1881,Lavakui,Vadodara,Gujarat,India,391150,1
1882,Lotia,Vadodara,Gujarat,India,391125,1
1883,M.I. Estate,Vadodara,Gujarat,India,390010,1
1884,Madanzampa,Vadodara,Gujarat,India,390001,1
1885,Makarpura,Vadodara,Gujarat,India,390014,1
1886,Makni,Vadodara,Gujarat,India,391145,1
1887,Malpur,Vadodara,Gujarat,India,391145,1
1888,Malpur,Vadodara,Gujarat,India,391250,1
1889,Malsar,Vadodara,Gujarat,India,391115,1
1890,Manavant,Vadodara,Gujarat,India,391168,1
1891,Mandlava,Vadodara,Gujarat,India,391165,1
1892,Mandva,Vadodara,Gujarat,India,391115,1
1893,Mandva,Vadodara,Gujarat,India,391105,1
1894,Mandvi Vadodara,Vadodara,Gujarat,India,390001,1
1895,Maneja,Vadodara,Gujarat,India,390013,1
1896,Manjalpur,Vadodara,Gujarat,India,390011,1
1897,Manjrol,Vadodara,Gujarat,India,391110,1
1898,Manjrol,Vadodara,Gujarat,India,391250,1
1899,Manka,Vadodara,Gujarat,India,391170,1
1900,Mankodi,Vadodara,Gujarat,India,391170,1
1901,Meghakui,Vadodara,Gujarat,India,391107,1
1902,Mindhol,Vadodara,Gujarat,India,391250,1
1903,Mithibor,Vadodara,Gujarat,India,391165,1
1904,Modasar,Vadodara,Gujarat,India,391135,1
1905,Moghela,Vadodara,Gujarat,India,391152,1
1906,Moletha,Vadodara,Gujarat,India,391105,1
1907,Antop Hill,Mumbai,Maharashtra,India,400037,1
1908,B P T Colony,Mumbai,Maharashtra,India,400037,1
1909,B.P.Lane,Mumbai,Maharashtra,India,400003,1
1910,BEST STaff Quarters,Mumbai,Maharashtra,India,400012,1
1911,C G S Colony,Mumbai,Maharashtra,India,400037,1
1912,Chamarbaug,Mumbai,Maharashtra,India,400012,1
1913,Chinchbunder,Mumbai,Maharashtra,India,400009,1
1914,Cotton Exchange,Mumbai,Maharashtra,India,400033,1
1915,Dadar Colony,Mumbai,Maharashtra,India,400014,1
1916,Dadar,Mumbai,Maharashtra,India,400014,1
1917,Dockyard Road,Mumbai,Maharashtra,India,400010,1
1918,Haffkin Institute,Mumbai,Maharashtra,India,400012,1
1919,Kalachowki,Mumbai,Maharashtra,India,400033,1
1920,Kidwai Nagar Mumbai,Mumbai,Maharashtra,India,400031,1
1921,L B S N E collage,Mumbai,Maharashtra,India,400033,1
1922,Lal Baug,Mumbai,Maharashtra,India,400012,1
1923,Mandvi Mumbai,Mumbai,Maharashtra,India,400003,1
1924,Masjid,Mumbai,Maharashtra,India,400003,1
1925,Mazgaon Dock,Mumbai,Maharashtra,India,400010,1
1926,Mazgaon Road,Mumbai,Maharashtra,India,400010,1
1927,Mazgaon,Mumbai,Maharashtra,India,400010,1
1928,Naigaon Mumbai,Mumbai,Maharashtra,India,400014,1
1929,Noor Baug,Mumbai,Maharashtra,India,400009,1
1930,Null Bazar,Mumbai,Maharashtra,India,400003,1
1931,Parel Naka,Mumbai,Maharashtra,India,400012,1
1932,Parel Rly Work Shop,Mumbai,Maharashtra,India,400012,1
1933,Parel,Mumbai,Maharashtra,India,400012,1
1934,Princess Dock,Mumbai,Maharashtra,India,400009,1
1935,Reay Road,Mumbai,Maharashtra,India,400033,1
1936,Sewri,Mumbai,Maharashtra,India,400015,1
1937,Tank Road,Mumbai,Maharashtra,India,400033,1
1938,V J B Udyan,Mumbai,Maharashtra,India,400027,1
1939,V K Bhavan,Mumbai,Maharashtra,India,400010,1
1940,Wadala Rs,Mumbai,Maharashtra,India,400031,1
1941,Wadala,Mumbai,Maharashtra,India,400031,1
1942,Wadala Truck Terminal,Mumbai,Maharashtra,India,400037,1
1943,A I Staff Colony,Mumbai,Maharashtra,India,400029,1
1944,Airport Mumbai,Mumbai,Maharashtra,India,400099,1
1945,Andheri East,Mumbai,Maharashtra,India,400069,1
1946,Andheri,Mumbai,Maharashtra,India,400053,1
1947,Andheri Railway Station,Mumbai,Maharashtra,India,400058,1
1948,Audit Bhavan,Mumbai,Maharashtra,India,400051,1
1949,Azad Nagar Mumbai,Mumbai,Maharashtra,India,400053,1
1950,B.N. Bhavan,Mumbai,Maharashtra,India,400051,1
1951,Bandra West,Mumbai,Maharashtra,India,400050,1
1952,BandraEast,Mumbai,Maharashtra,India,400051,1
1953,Chakala Midc,Mumbai,Maharashtra,India,400093,1
1954,Danda,Mumbai,Maharashtra,India,400052,1
1955,Government Colony,Mumbai,Maharashtra,India,400051,1
1956,H.M.P. School,Mumbai,Maharashtra,India,400058,1
1957,Hanuman Road,Mumbai,Maharashtra,India,400057,1
1958,International Airport,Mumbai,Maharashtra,India,400099,1
1959,IRLA,Mumbai,Maharashtra,India,400056,1
1960,J.B. Nagar,Mumbai,Maharashtra,India,400059,1
1961,Juhu,Mumbai,Maharashtra,India,400049,1
1962,Khar Colony,Mumbai,Maharashtra,India,400052,1
1963,Khar Delivery,Mumbai,Maharashtra,India,400052,1
1964,Kherwadi,Mumbai,Maharashtra,India,400051,1
1965,Madh,Mumbai,Maharashtra,India,400061,1
1966,Marol Bazar,Mumbai,Maharashtra,India,400059,1
1967,Marol Naka,Mumbai,Maharashtra,India,400059,1
1968,Nagardas Road,Mumbai,Maharashtra,India,400069,1
1969,Sahar P & T Colony,Mumbai,Maharashtra,India,400099,1
1970,Sahargaon,Mumbai,Maharashtra,India,400099,1
1971,Santacruz Central,Mumbai,Maharashtra,India,400054,1
1972,Santacruz P&t Colony,Mumbai,Maharashtra,India,400029,1
1973,SantacruzEast,Mumbai,Maharashtra,India,400055,1
1974,SantacruzWest,Mumbai,Maharashtra,India,400054,1
1975,Seepz,Mumbai,Maharashtra,India,400096,1
1976,V.P. Road,Mumbai,Maharashtra,India,400052,1
1977,Vakola,Mumbai,Maharashtra,India,400055,1
1978,Vesava,Mumbai,Maharashtra,India,400061,1
1979,Vidyanagari,Mumbai,Maharashtra,India,400098,1
1980,Vileeparle East,Mumbai,Maharashtra,India,400057,1
1981,Vileparle Railway Station,Mumbai,Maharashtra,India,400057,1
1982,VileparleWest,Mumbai,Maharashtra,India,400056,1
1983,Anushakti Nagar,Mumbai,Maharashtra,India,400094,1
1984,BARC,Mumbai,Maharashtra,India,400085,1
1985,Barve Nagar,Mumbai,Maharashtra,India,400084,1
